source,name,sport,person_type,country_as_listed,taiwan_excluded,nationality_review,sanction,source_status,decision_url,named,resolved_or_announced_with_link,name_key,name_matches_existing,publication_approved
ITA,"A Alzouri, Jasim Mohammed",Weightlifting,Athlete,Saudi Arabia,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,a alzouri jasim mohammed,False,False
ITA,"Rejepov, Rejepbay",Weightlifting,Athlete,Turkmenistan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,rejepbay rejepov,False,False
ITA,"Malomuzh, Daria",Kickboxing,Athlete,Croatia,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,daria malomuzh,False,False
ITA,"Guadamud Pico, Juan David",Weightlifting,Athlete,Ecuador,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,david guadamud juan pico,False,False
ITA,"Dakhlaoui, Haithem",Wrestling,Athlete,Tunisia,False,source_lists_other_country,Period of Ineligibility of 3 years - from 28 April 2022 until 27 April 2025,Resolved,,True,False,dakhlaoui haithem,False,False
ITA,"Benta, Joao",Cycling,Athlete,Portugal,False,source_lists_other_country,Period of ineligibility of 8 years,Resolved,https://assets.ctfassets.net/761l7gh5x5an/6znNOZUodIu3tCtdtIsCPp/34d7b56bf86c7e2e93451db09c4e2ba8/UCI_ADT_03.2023_UCI_v._Mr_Joao_Ricardo_Cardoso_Benta.pdf,True,True,benta joao,False,False
ITA,"Ribeiro, Vasco",Surfing,Athlete,Portugal,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,https://ita.sport/news/the-ita-acknowledges-the-decision-of-cas-confirming-the-sanction-of-surfer-vasco-ribeiro/,True,True,ribeiro vasco,False,False
ITA,"Godelli, Daniel",Weightlifting,Athlete,Albania,False,source_lists_other_country,Provisional Suspension (since 3 July 2023),On-going,,True,False,daniel godelli,False,False
ITA,"Alakaev, Shakhsoltan",Wrestling,Athlete,Russia,False,source_lists_other_country,Period of Ineligibility of 6 years - from 17 September 2021 until 16 September 2027,Resolved,,True,False,alakaev shakhsoltan,False,False
ITA,"Dilmukhamedov, Askhat",Wrestling,Athlete,Kazakhstan,False,source_lists_other_country,Period of Ineligibility of 3 years - from 14 July 2021 until 13 July 2024,Resolved,https://ita.sport/news/the-ita-asserts-an-apparent-anti-doping-rule-violation-against-kazakstan-wrestler-askhat-dilmukhamedov/,True,True,askhat dilmukhamedov,False,False
ITA,"Alobaidi, Hisham",Handball,Athlete,Saudi Arabia,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,alobaidi hisham,False,False
ITA,"Arakcheeva, Larisa",Canoe,Athlete,Russia,False,source_lists_other_country,Provisional Suspension (since 10 May 2023),On-going,,True,False,arakcheeva larisa,False,False
ITA,"Lobova, Natalya",Canoe,Athlete,Russia,False,source_lists_other_country,Provisional Suspension (since 10 May 2023),On-going,,True,False,lobova natalya,False,False
ITA,"Yurchenko, Vitaliy",Canoe,Athlete,Russia,False,source_lists_other_country,Provisional Suspension (since 10 May 2023),On-going,,True,False,vitaliy yurchenko,False,False
ITA,"Mazzucco, Fabio",Cycling,Athlete,Italy,False,source_lists_other_country,Period of ineligibility of 3 years,Resolved,,True,False,fabio mazzucco,False,False
ITA,"Zabolotnaya, Natalia",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-adrvs-and-prosecutes-weightlifters-based-on-wada-ii-investigations-mclaren-report-and-lims-data/,True,True,natalia zabolotnaya,False,False
ITA,"Zubova, Olga",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-adrvs-and-prosecutes-weightlifters-based-on-wada-ii-investigations-mclaren-report-and-lims-data/,True,True,olga zubova,False,False
ITA,"Aukhadov, Apti",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 18 months,Resolved,https://ita.sport/news/the-ita-asserts-adrvs-and-prosecutes-weightlifters-based-on-wada-ii-investigations-mclaren-report-and-lims-data/,True,True,apti aukhadov,True,False
ITA,"Kosov, Alexey",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,alexey kosov,False,False
ITA,"Hamada, Mohammed",Weightlifting,Athlete,Palestine,False,source_lists_other_country,Period of Ineligibility of 20 months,Resolved,,True,False,hamada mohammed,False,False
ITA,"Abbaspoor, Alireza",Weightlifting,Athlete,Iran - Islamic Republic of,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,,True,False,abbaspoor alireza,False,False
ITA,"Tojiev, Aziz",Boxing,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,aziz tojiev,False,False
ITA,"Arthur, Angus",Wrestling,Athlete,Jamaica,False,source_lists_other_country,Period of Ineligibility of 4 years - from 18 June 2020 until 17 June 2024,Resolved,,True,False,angus arthur,False,False
ITA,"Rasuljonov, Khurshidbek",Boxing,Athlete,Uzbekistan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,khurshidbek rasuljonov,False,False
ITA,"Alzyoudi, Hanan",Boxing,Athlete,United Arab Emirates,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,alzyoudi hanan,False,False
ITA,"Antunes, Amaro",Cycling,Athlete,Portugal,False,source_lists_other_country,Period of ineligibility of 4 years,Resolved,,True,False,amaro antunes,False,False
ITA,"Bideev, Aslan",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,https://ita.sport/news/the-ita-assterts-anti-doping-rule-violations-against-russian-weightlifters-aslan-bideev-and-andrey-kozlov/,True,True,aslan bideev,False,False
ITA,"Kozlov, Andrey",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,https://ita.sport/news/the-ita-assterts-anti-doping-rule-violations-against-russian-weightlifters-aslan-bideev-and-andrey-kozlov/,True,True,andrey kozlov,False,False
ITA,"Mohammadiha, Hossein",Cycling,Athlete,Iran,False,source_lists_other_country,Period of ineligibility of 6 years,Resolved,https://assets.ctfassets.net/761l7gh5x5an/2hv9JdXTxIkJXmqmzw6cgB/dd1b6ceeb6cf5f185a955fc4e496875b/UCI_ADT_02.2022_UCI_v._Mr_Hossein_Mohammadiha.pdf,True,True,hossein mohammadiha,False,False
ITA,"Mykhailo, Matsokha",Weightlifting,Coach,Ukraine,False,source_lists_other_country,Lifetime period of Ineligibility,Resolved,https://ita.sport/news/the-ita-asserts-adrvs-against-weightlifter-dmytro-chumak-and-coach-matsokha-mykhailo/,True,True,matsokha mykhailo,False,False
ITA,"Batsiushka, Hanna",Weightlifting,Athlete,Belarus,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,batsiushka hanna,False,False
ITA,"Fatih, Baydar",Weightlifting,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,baydar fatih,False,False
ITA,"Kilic, Gokhan",Weightlifting,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,gokhan kilic,False,False
ITA,"Yilmaz, Hatice",Weightlifting,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,hatice yilmaz,False,False
ITA,"Sezer, Bunyami",Weightlifting,Athlete,Turkey,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,bunyami sezer,False,False
ITA,"Batsiushka, Hanna",Weightlifting,Athlete,Belarus,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,batsiushka hanna,False,False
ITA,"Slivenko, Oksana",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-sanctions-three-russian-weightlifters-based-on-wada-ii-investigations-prof-mclaren-report-and-lims-data/,True,True,oksana slivenko,False,False
ITA,"Albegov, Ruslan",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,albegov ruslan,False,False
ITA,"Lapikov, Dimitriy",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 8 years,Resolved,,True,False,dimitriy lapikov,False,False
ITA,"Lomova, Nadezhda",Weightlifting,Athlete,Russian Federation,False,source_lists_other_country,Period of Ineligibility of 8 years,Resolved,,True,False,lomova nadezhda,False,False
ITA,"Rodrigues, João",Cycling,Athlete,Portugal,False,source_lists_other_country,Period of ineligibility of 7 years,Resolved,,True,False,joao rodrigues,False,False
ITA,"Aschettino, Giuseppe",Weightlifting,Athlete,United Kingdom,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,aschettino giuseppe,False,False
ITA,"A Almulad, Mustafa Radha",Weightlifting,Athlete,Saudi Arabia,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,,True,False,a almulad mustafa radha,False,False
ITA,"Talib, Talha",Weightlifting,Athlete,Pakistan,False,source_lists_other_country,Period of Ineligibility of 3 years,Resolved,https://ita.sport/news/the-ita-asserts-apparent-anti-doping-rule-violations-against-6-weightlifters-from-pakistan/,True,True,talha talib,False,False
ITA,"Pulaku, Hysen",Weightlifting,Athlete,Albania,False,source_lists_other_country,Period of Ineligibility of 2 years,Resolved,https://ita.sport/news/the-ita-asserts-13-rule-violations-against-weightlifters-following-a-re-analysis-campaign-of-2012-samples/,True,True,hysen pulaku,False,False
ITA,"Yelistratova, Yuliya",Triathlon,Athlete,Ukraine,False,source_lists_other_country,5-year ban,Concluded,https://ita.sport/news/the-ita-acknowledges-the-cas-add-decision-sanctioning-triathlete-yulia-yelistratova/,True,False,yelistratova yuliya,False,False
ITA,"Odhiambo, Mark",Athletics,Athlete,Kenya,False,source_lists_other_country,Ineligibility for the Olympic Games Tokyo 2020,Concluded (case referred to World Athletics (AIU) for further consequences),https://ita.sport/news/ita-asserts-an-apparent-adrv-against-kenyan-track-and-field-athlete-mark-odhiambo/,True,False,mark odhiambo,False,False
ITA,"Saveh Shemshaki, Hossein",Alpine Skiing,Athlete,Islamic Republic of Iran,False,source_lists_other_country,Ineligibility for the Olympic Winter Games Beijing 2022,Concluded (case referred to Fédération Internationale de Ski for further consequences),https://ita.sport/news/beijing-2022-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-iranian-athlete-hossein-saveh-shemshaki/,True,False,hossein saveh shemshaki,False,False
ITA,"Abramyan, Benik",Athletics,Athlete,Georgia,False,source_lists_other_country,Ineligibility for the Olympic Games Tokyo 2020,Concluded (case referred to World Athletics (AIU) for further consequences),https://ita.sport/news/the-ita-asserts-an-apparent-anti-doping-rule-violation-against-georgian-athlete-benik-abramyan/,True,False,abramyan benik,False,False
ITA,"Kaminska, Valentyna",Cross Country Skiing,Athlete,Ukraine,False,source_lists_other_country,Ineligibility for the Olympic Winter Games Beijing 2022,Concluded (case referred to Fédération Internationale de Ski for further consequences),https://ita.sport/news/beijing-2022-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-ukrainian-athlete-valentyna-kaminska/,True,False,kaminska valentyna,False,False
ITA,"Mikhou, Alsadik",Athletics,Athlete,Bahrain,False,source_lists_other_country,Ineligibility for the Olympic Games Tokyo 2020,Concluded (case referred to World Athletics (AIU) for further consequences),https://ita.sport/news/the-ita-asserts-an-apparent-adrv-against-bahrain-track-and-field-athlete-alsadik-mikhou/,True,False,alsadik mikhou,False,False
ITA,"Hunko, Lidiia",Bobsleigh,Athlete,Ukraine,False,source_lists_other_country,Ineligibility for the Olympic Winter Games Beijing 2022,Concluded (case referred to International Bobsleigh and Skeleton Federation for further consequences),https://ita.sport/news/beijing-2022-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-ukrainian-athlete-lidiia-hunko/,True,False,hunko lidiia,False,False
ITA,"Chijindu, Ujah",Athletics,Athlete,Great Britain,False,source_lists_other_country,Ineligibility for the Olympic Games Tokyo 2020,Concluded (case referred to World Athletics (AIU) for further consequences),https://ita.sport/news/the-ita-acknowledges-decision-of-cas-add-to-disqualify-silver-medal-in-4x100m-sprint-relay-for-olympic-games-tokyo-2020/,True,False,chijindu ujah,False,False
ITA,"Barquero Jimenez, Laura",Figure Skating,Athlete,Spain,False,source_lists_other_country,Ineligibility for the Olympic Winter Games Beijing 2022,Concluded (case referred to International Skating Union for further consequences),https://ita.sport/news/beijing-2022-the-ita-asserts-an-apparent-anti-doping-rule-violation-against-spanish-athlete-laura-barquero/,True,False,barquero jimenez laura,False,False
ITA,"El Abbassi, El Hassan",Athletics,Athlete,Bahrain,False,source_lists_other_country,Ineligibility for the Olympic Games Tokyo 2020,Concluded (case referred to World Athletics (AIU) for further consequences),https://ita.sport/news/the-ita-asserts-and-apparent-adrv-against-bahrain-track-and-field-athlete-el-hassan-el-abbassi/,True,False,abbassi el el hassan,False,False
ITA,"Fedorovtsev, Sergej",Rowing,Athlete,Russian Federation,False,source_lists_other_country,Provisional Suspension (since 13 April 2021),On-going,,True,False,fedorovtsev sergej,False,False
ITA,"Mikhaylevskiy, Vyacheslav",Rowing,Athlete,Russian Federation,False,source_lists_other_country,Provisional Suspension - lifted on 14 April 2025,On-going,,True,False,mikhaylevskiy vyacheslav,False,False
ITA,"Ryabtsev, Vladislav",Rowing,Athlete,Russian Federation,False,source_lists_other_country,Provisional Suspension - lifted on 14 April 2025,On-going,,True,False,ryabtsev vladislav,False,False
ITA,"Kleshnev, Denis",Rowing,Athlete,Russian Federation,False,source_lists_other_country,Provisional Suspension - lifted on 14 April 2025,On-going,,True,False,denis kleshnev,False,False
ITA,"Coca Sierra, Luis Alberto",Weightlifting,Athlete,Dominican Republic,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,alberto coca luis sierra,False,False
ITA,"Mascorro Osuna, Tania Guadalupe",Weightlifting,Athlete,Mexico,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,guadalupe mascorro osuna tania,False,False
ITA,"Dyab, Nahil",Weightlifting,Athlete,Syrian Arab Republic,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,dyab nahil,False,False
ITA,"Likharad, Chika Joy",Weightlifting,Athlete,Belarus,False,source_lists_other_country,Period of Ineligibility of 4 years,Resolved,,True,False,chika joy likharad,False,False
ITA,"Fernandes Siva, Clemilda",Cycling,Athlete,Brasil,False,source_lists_other_country,Period of ineligibility of 8 years,Resolved,https://assets.ctfassets.net/761l7gh5x5an/5jLcqIzEAeV2wJPqjoGXfQ/f0f12072879a892febd028b88051f375/uci-adt-06.2019-uci-v.-ms-clemilda-fernandes-silva-final.pdf,True,True,clemilda fernandes siva,False,False
